기준일,지점,상품군,상품명,보유잔액,계좌수,목표금액,달성률(%),수익률(%),담당자
2025-06-29,경북지점,수신,적금,9153000,46.0,10897089,84.0,0.62,오민준
2025-04-28,인천지점,여신,주택담보대출,73941000,32.0,95399954,77.5,2.38,최준서
2025-08-22,전북지점,카드,신용카드,50852000,45.0,53320666,95.4,3.23,송건우
2025-01-03,본점영업부,카드,신용카드,23776000,37.0,35202854,67.5,1.26,송지우
2025-09-14,세종지점,수신,정기예금,55770000,44.0,54012849,103.3,3.63,강건우
2025-11-26,전남지점,카드,체크카드,26400000,35.0,23035191,114.6,2.85,윤다은
2025-01-23,강남금융센터,여신,소액신용대출,23504000,40.0,25860173,90.9,2.6,한건우
2025-07-06,강남금융센터,여신,소액신용대출,29837000,,43782153,68.1,2.51,안가은
2025-05-03,전남지점,투자,P2P연계,11427000,34.0,16171070,9999.0,1.43,전건우
2025-03-12,여의도PB센터,여신,주택담보대출,4349000,42.0,4934434,88.1,2.05,최건우
2025-03-09,충남지점,투자,P2P연계,46225000,32.0,62897953,73.5,-4.31,류수아
2025-06-09,경기지점,투자,P2P연계,82714000,42.0,90719765,91.2,3.56,김지우
2025-12-16,경기지점,수신,적금,132767000,27.0,164466551,80.7,2.88,안지민
2025-10-24,세종지점,보험,방카슈랑스,6312000,38.0,8426573,74.9,0.46,오현우
2025-04-02,경북지점,수신,적금,79320000,37.0,71904322,110.3,1.63,전건우
2025-09-01,울산지점,여신,전세자금대출,12491000,44.0,11944412,104.6,1.87,권지우
2025-10-07,강남금융센터,여신,소액신용대출,111241000,32.0,100842221,110.3,3.58,김도윤
2025-12-10,대구지점,수신,적금,78933000,36.0,101605768,77.7,3.21,윤현우
2025-11-04,본점영업부,카드,신용카드,10024000,33.0,9562684,104.8,2.39,임지민
2025-10-05,경기지점,수신,적금,31599000,36.0,44491435,71.0,2.27,서시우
2025-09-07,여의도PB센터,카드,신용카드,155947000,34.0,128189474,121.7,2.95,장다은
2025-05-19,제주지점,수신,정기예금,55850000,40.0,44462367,125.6,2.58,홍하준
2025-05-06,세종지점,수신,적금,9903000,27.0,13279567,74.6,2.56,서예준
2025-03-01,대구지점,투자,펀드,10708000,43.0,11664868,91.8,8.45,김서연
2025-08-15,대전지점,투자,P2P연계,31965000,39.0,42912505,74.5,3.13,서준서
2025-06-17,충남지점,보험,방카슈랑스,24282000,39.0,34259521,70.9,3.93,강지민
2025-10-16,경남지점,여신,소액신용대출,34524000,33.0,35469358,97.3,2.04,조태양
2025-04-30,충북지점,수신,외화예금,12073000,34.0,15718404,76.8,2.36,안수아
2025-12-15,제주지점,수신,외화예금,4138000,37.0,4812341,86.0,0.68,최민준
2025-06-14,충남지점,수신,외화예금,31322000,43.0,23490901,133.3,2.15,이지민
2025-12-24,경북지점,여신,주택담보대출,18533000,37.0,14003873,132.3,2.89,박민서
2025-08-17,전남지점,여신,전세자금대출,21413000,43.0,18753776,114.2,2.0,안지민
2025-09-01,인천지점,카드,신용카드,36850000,27.0,26282398,140.2,3.09,서현우
2025-08-14,충북지점,수신,외화예금,28906000,33.0,33844183,85.4,3.05,최지호
2025-09-12,광주지점,여신,주택담보대출,19318000,35.0,26751558,72.2,1.95,윤태양
2025-06-03,충남지점,여신,주택담보대출,76169000,32.0,69898420,109.0,3.02,전하준
2025-06-10,세종지점,수신,외화예금,10561000,25.0,13675748,77.2,1.38,강하준
2025-09-23,강남금융센터,여신,주택담보대출,25339000,45.0,23218434,109.1,1.22,오서윤
2025-07-07,본점영업부,여신,소액신용대출,-1,29.0,4481582,81.7,3.13,전하준
2025-08-10,세종지점,카드,신용카드,56092000,31.0,56421753,99.4,2.96,조수아
2025-10-21,인천지점,여신,주택담보대출,3606000,38.0,3254690,110.8,3.04,장태양
2025-08-10,부산지점,카드,체크카드,7200000,31.0,10001833,72.0,2.3,류지민
2025-11-20,서울지점,카드,신용카드,7219000,49.0,10558769,68.4,2.05,황현우
2025-03-22,경기지점,여신,소액신용대출,8031000,40.0,9827287,81.7,2.34,박지민
2025-05-03,경북지점,투자,P2P연계,23204000,38.0,25042809,92.7,3.78,정준서
2025-12-29,강원지점,수신,외화예금,13228000,38.0,16163138,81.8,0.5,송지민
2025-01-04,광주지점,카드,신용카드,12905000,35.0,11215837,115.1,2.44,권가은
2025-09-11,인천지점,여신,소액신용대출,12224000,48.0,17288622,70.7,0.8,안지민
2025-01-22,광주지점,투자,펀드,4484000,35.0,3535671,126.8,4.2,강유진
2025-08-02,인천지점,투자,P2P연계,64709000,27.0,81596526,79.3,-2.9,조채원
2025-05-05,광주지점,수신,정기예금,72421000,30.0,56031505,129.3,1.74,강건우
2025-11-04,대전지점,여신,전세자금대출,29248000,38.0,25748560,113.6,1.47,김도윤
2025-09-19,강남금융센터,수신,적금,17166000,36.0,15092743,113.7,3.27,강도윤
2025-06-21,인천지점,카드,신용카드,11306000,,10747410,105.2,-0.05,안유진
2025-06-24,제주지점,여신,전세자금대출,17656000,34.0,16259579,108.6,1.89,이가은
2025-07-12,광주지점,카드,신용카드,20670000,30.0,19595656,105.5,0.08,윤예준
2025-01-27,대전지점,카드,신용카드,264671000,45.0,196217407,134.9,1.53,한민서
2025-04-03,강남금융센터,수신,외화예금,20026000,30.0,24697232,81.1,2.78,오시우
2025-01-04,여의도PB센터,수신,외화예금,17048000,47.0,22457879,75.9,1.66,류지우
2025-01-29,전북지점,카드,체크카드,56370000,38.0,52565668,107.2,1.84,홍하준
2025-07-02,울산지점,투자,P2P연계,5862000,33.0,4745090,123.5,2.24,임시우
2025-05-26,광주지점,보험,방카슈랑스,31350000,41.0,36967981,84.8,4.69,김민준
2025-04-24,제주지점,투자,펀드,11753000,35.0,9160218,128.3,-1.95,박가은
2025-07-07,제주지점,여신,주택담보대출,65569000,28.0,74044704,88.6,2.61,홍가은
2025-07-15,대전지점,여신,소액신용대출,23177000,47.0,18675304,124.1,2.04,장지호
2025-11-04,강원지점,보험,방카슈랑스,6570000,35.0,8118545,80.9,1.91,장민준
2025-06-07,경남지점,여신,주택담보대출,7220000,36.0,6091546,118.5,1.94,김시우
2025-10-12,강원지점,여신,소액신용대출,7481000,43.0,6800803,110.0,0.22,최가은
2025-06-03,울산지점,수신,정기예금,84357000,37.0,99698415,84.6,2.4,류현우
2025-08-13,충북지점,여신,소액신용대출,7651000,45.0,10663779,71.7,1.02,윤채원
2025-10-26,제주지점,카드,체크카드,7171000,36.0,6313422,113.6,3.21,임현우
2025-12-02,세종지점,여신,전세자금대출,19221000,36.0,13928940,138.0,1.09,황다은
2025-12-26,제주지점,수신,적금,50151000,32.0,58585807,85.6,2.45,황지호
2025-02-09,여의도PB센터,카드,체크카드,5526000,32.0,5604964,98.6,1.24,조태양
2025-03-08,전북지점,여신,소액신용대출,11381000,36.0,15510045,73.4,1.92,오민서
2025-06-10,강남금융센터,투자,P2P연계,45954000,33.0,46581935,98.7,11.31,김유진
2025-12-02,부산지점,여신,소액신용대출,27797000,36.0,34983078,79.5,2.62,서도윤
2025-07-19,광주지점,여신,소액신용대출,66669000,35.0,52057353,128.1,1.85,류서연
2025-12-11,여의도PB센터,수신,정기예금,234020000,38.0,321190340,72.9,2.48,윤유진
2025-09-14,강남금융센터,카드,신용카드,14004000,44.0,14714585,95.2,2.24,서지민
2025-06-12,강원지점,카드,신용카드,3826000,38.0,3170760,120.7,1.49,임유진
2025-05-24,울산지점,여신,주택담보대출,5683000,32.0,7093011,80.1,4.22,안서윤
2025-12-23,광주지점,여신,전세자금대출,104803000,36.0,112678677,93.0,0.77,서태양
2025-02-13,세종지점,투자,펀드,44317000,35.0,47144534,94.0,-5.03,송민서
2025-03-31,본점영업부,카드,체크카드,49458000,31.0,69374247,71.3,3.12,최서윤
2025-09-29,강남금융센터,투자,P2P연계,15314000,41.0,19275310,79.4,7.65,서서윤
2025-04-24,전남지점,여신,전세자금대출,3065000,39.0,2616625,117.1,2.61,장유진
2025-01-12,대전지점,투자,P2P연계,13972000,36.0,20774853,67.3,-7.92,장시우
2025-07-23,부산지점,여신,전세자금대출,19077000,34.0,14988150,127.3,2.02,신서윤
2025-03-17,강남금융센터,여신,전세자금대출,41837000,37.0,61350057,68.2,3.4,오현우
2025-06-04,강남금융센터,수신,정기예금,3164000,36.0,2393256,132.2,1.39,류가은
2025-06-17,강남금융센터,수신,외화예금,13936000,41.0,12719265,109.6,0.56,안민서
2025-01-11,충북지점,여신,전세자금대출,17194000,34.0,15744329,109.2,2.14,안건우
2025-05-01,서울지점,투자,펀드,9336000,30.0,7128667,131.0,-4.95,최다은
2025-10-15,제주지점,투자,펀드,5237000,40.0,7138702,73.4,3.26,황지민
2025-08-24,대전지점,보험,방카슈랑스,91195000,38.0,70581236,129.2,-0.88,송민준
2025-06-19,인천지점,투자,P2P연계,9584000,31.0,7644669,125.4,7.67,김다은
2025-10-18,부산지점,수신,정기예금,4581000,33.0,5965908,76.8,2.9,홍지민
2025-07-06,충북지점,투자,P2P연계,53747000,42.0,42956619,125.1,6.0,임건우
2025-04-25,경북지점,여신,전세자금대출,91433000,47.0,82186598,111.3,2.12,박채원
2025-01-16,제주지점,보험,방카슈랑스,45877000,31.0,55954134,82.0,7.08,장지호
2025-08-15,충남지점,수신,외화예금,20162000,37.0,23524623,85.7,2.67,정예준
2025-11-27,강원지점,여신,전세자금대출,26335000,37.0,26796404,98.3,1.86,최도윤
2025-10-22,경기지점,투자,펀드,21165000,44.0,26841950,78.9,8.04,류태양
2025-01-11,부산지점,수신,적금,28477000,25.0,23080976,123.4,3.41,권건우
2025-11-05,여의도PB센터,카드,신용카드,43902000,31.0,57632771,76.2,2.1,송예준
2025-09-25,강남금융센터,수신,외화예금,57640000,39.0,45556074,126.5,2.99,이하준
2025-01-06,강남금융센터,카드,체크카드,35456000,27.0,27220208,130.3,2.19,황시우
2025-09-06,대전지점,수신,외화예금,32477000,33.0,33890240,95.8,1.4,안가은
2025-09-04,서울지점,투자,펀드,20677000,39.0,23882237,86.6,-1.68,안민서
2025-12-19,전북지점,수신,적금,15512000,52.0,13036757,119.0,1.33,신태양
2025-01-04,부산지점,여신,전세자금대출,7377000,29.0,9988755,73.9,1.82,김민준
2025-10-29,경기지점,여신,전세자금대출,5428000,35.0,5341190,101.6,0.76,한준서
2025-01-28,서울지점,보험,방카슈랑스,19529000,40.0,23196058,84.2,0.11,정민준
2025-11-01,여의도PB센터,카드,체크카드,18553000,34.0,18801519,98.7,1.22,강도윤
2025-08-24,인천지점,여신,소액신용대출,27852000,28.0,28567518,97.5,1.33,서예준
2025-08-26,제주지점,여신,전세자금대출,27588000,42.0,39897711,69.1,1.73,최서연
2025-05-15,경북지점,수신,적금,34491000,42.0,49506850,69.7,3.9,정다은
2025-12-12,대전지점,수신,외화예금,16290000,38.0,15122806,107.7,1.33,권가은
2025-12-18,여의도PB센터,여신,주택담보대출,66800000,33.0,62995837,106.0,2.09,정예준
2025-05-08,경북지점,투자,P2P연계,89859000,36.0,94097347,95.5,3.82,이민서
2025-06-24,경남지점,투자,P2P연계,23621000,38.0,17468274,135.2,-0.7,오유진
2025-02-10,전북지점,여신,주택담보대출,86754000,41.0,107505911,80.7,2.25,전예준
2025-07-19,세종지점,보험,방카슈랑스,30083000,41.0,44565944,67.5,12.21,조시우
2025-01-02,대전지점,수신,외화예금,30658000,37.0,29404814,104.3,2.12,강민준
2025-08-15,인천지점,여신,소액신용대출,6623000,47.0,4747356,139.5,1.63,강서윤
2025-09-24,대전지점,수신,정기예금,2814000,34.0,3040774,92.5,3.0,장도윤
2025-01-19,세종지점,수신,적금,32004000,49.0,24193560,132.3,3.16,최예준
2025-07-19,서울지점,보험,방카슈랑스,162079000,34.0,157269577,103.1,2.95,안가은
2025-05-11,본점영업부,투자,펀드,100682000,28.0,101937245,98.8,0.46,송예준
2025-07-27,인천지점,카드,신용카드,11231000,39.0,15898739,70.6,2.64,황다은
2025-03-19,광주지점,보험,방카슈랑스,38272000,29.0,27616643,138.6,-0.48,송예준
2025-11-08,제주지점,여신,소액신용대출,17298000,31.0,12914435,133.9,2.5,박도윤
2025-02-15,대구지점,여신,전세자금대출,8395000,30.0,6999919,119.9,0.73,송태양
2025-12-15,강원지점,수신,정기예금,11891000,40.0,8877630,133.9,2.25,서지우
2025-06-02,울산지점,여신,주택담보대출,16700000,38.0,23210975,71.9,1.93,윤건우
2025-12-05,전남지점,수신,외화예금,31471000,36.0,28349230,111.0,3.08,강서연
2025-02-02,세종지점,카드,체크카드,19920000,36.0,26422977,75.4,2.38,안지우
2025-03-03,여의도PB센터,여신,주택담보대출,22960000,39.0,33984641,67.6,1.97,조예준
2025-05-07,부산지점,여신,주택담보대출,24177000,37.0,24964466,96.8,4.08,홍민준
2025-08-09,충북지점,투자,P2P연계,10132000,31.0,7521158,134.7,7.63,조건우
2025-12-25,강원지점,수신,외화예금,23796000,,28003076,85.0,2.03,송채원
2025-10-11,본점영업부,카드,체크카드,6013000,47.0,6467387,93.0,1.69,윤지우
2025-11-15,본점영업부,보험,방카슈랑스,68591000,29.0,58583384,117.1,7.17,임준서
2025-11-30,경북지점,수신,외화예금,21850000,44.0,19224885,113.7,2.29,송채원
2025-03-04,전남지점,카드,신용카드,43793000,28.0,45757219,95.7,1.46,송하준
2025-07-02,경남지점,여신,전세자금대출,8085000,42.0,10167378,79.5,2.3,정예준
2025-03-28,전남지점,수신,정기예금,47005000,33.0,67420738,69.7,2.33,전지민
2025-03-22,강남금융센터,여신,주택담보대출,22769000,33.0,32221552,70.7,1.92,한현우
2025-12-04,경기지점,여신,주택담보대출,21276000,39.0,30479173,69.8,1.05,장지민
2025-10-10,전남지점,보험,방카슈랑스,7641000,34.0,6696011,114.1,-0.66,강채원
2025-08-14,충남지점,수신,외화예금,10185000,36.0,15256455,66.8,2.8,윤예준
2025-09-06,광주지점,수신,적금,9896000,31.0,9118621,108.5,0.73,조하준
2025-12-10,울산지점,카드,체크카드,5263000,35.0,4704489,111.9,1.92,이건우
2025-02-26,울산지점,여신,전세자금대출,32900000,34.0,33832229,97.2,2.84,서다은
2025-02-26,울산지점,보험,방카슈랑스,7378000,35.0,6280018,117.5,5.33,권지호
2025-03-07,경북지점,수신,외화예금,24087000,37.0,17061670,141.2,2.65,서다은
2025-05-25,부산지점,여신,소액신용대출,26586000,47.0,33942513,78.3,2.52,박준서
2025-07-01,강남금융센터,투자,펀드,60574000,28.0,90420745,67.0,5.82,전준서
2025-03-08,울산지점,카드,체크카드,24187000,34.0,24524288,98.6,0.15,김가은
2025-02-18,경남지점,투자,펀드,31157000,28.0,23811789,130.8,5.27,류준서
2025-05-01,경기지점,카드,신용카드,31140000,34.0,22692980,137.2,3.09,전도윤
2025-07-17,충남지점,카드,신용카드,16435000,,16169283,101.6,2.17,최서연
2025-03-04,강원지점,보험,방카슈랑스,9195000,37.0,11259025,81.7,-4.79,장태양
2025-02-09,부산지점,여신,주택담보대출,22723000,38.0,30237779,75.1,2.72,김하준
2025-11-01,전남지점,수신,외화예금,23716000,36.0,28196754,84.1,2.05,임유진
2025-01-08,울산지점,여신,소액신용대출,203708000,34.0,168641759,120.8,2.62,장현우
2025-01-05,강원지점,여신,전세자금대출,31067000,37.0,38764543,80.1,0.66,윤민준
2025-07-14,경기지점,수신,정기예금,16848000,39.0,21283830,79.2,2.6,박도윤
2025-01-01,경북지점,수신,외화예금,33466000,,24449910,136.9,2.77,홍지호
2025-02-21,인천지점,투자,펀드,61366000,35.0,58434014,105.0,-0.85,한민준
2025-04-22,전남지점,카드,체크카드,7095000,26.0,9536637,74.4,1.23,최가은
2025-05-19,전남지점,투자,P2P연계,32320000,44.0,24233963,133.4,-1.86,송시우
2025-01-10,전북지점,카드,신용카드,18894000,32.0,18189617,103.9,0.03,홍도윤
2025-04-26,경기지점,카드,체크카드,49093000,36.0,52711034,93.1,2.25,전서연
2025-11-30,울산지점,여신,소액신용대출,51142000,49.0,56976216,89.8,3.8,박예준
2025-06-30,세종지점,여신,주택담보대출,68750000,40.0,81529505,84.3,2.51,이현우
2025-01-05,전남지점,보험,방카슈랑스,60690000,36.0,57755896,105.1,3.46,송민준
2025-01-02,인천지점,보험,방카슈랑스,30936000,39.0,33221334,93.1,-0.41,박서연
2025-08-05,경북지점,투자,P2P연계,40915000,37.0,48148513,85.0,2.2,전지우
2025-08-13,울산지점,보험,방카슈랑스,6146000,31.0,7265969,84.6,2.76,이준서
2025-03-18,경기지점,여신,주택담보대출,46598000,40.0,62422634,74.6,2.92,임지우
2025-04-05,경북지점,카드,신용카드,22506000,27.0,32350371,69.6,0.79,김민준
2025-02-14,부산지점,카드,체크카드,35327000,33.0,37704483,93.7,3.33,윤다은
2025-11-19,여의도PB센터,투자,펀드,20023000,,24741220,80.9,1.46,정유진
2025-04-01,서울지점,여신,전세자금대출,286547000,37.0,236182515,121.3,2.84,전도윤
2025-04-04,제주지점,투자,펀드,65500000,35.0,59091504,110.8,8.05,한민서
2025-10-02,전북지점,수신,정기예금,5643000,40.0,4410355,127.9,1.35,최다은
2025-10-01,광주지점,수신,정기예금,67702000,32.0,96022412,70.5,2.33,박유진
2025-10-23,세종지점,여신,전세자금대출,28403000,39.0,22170466,128.1,1.2,조가은
2025-10-21,서울지점,투자,펀드,15596000,35.0,15147500,103.0,1.45,황가은
2025-06-20,제주지점,카드,체크카드,12826000,39.0,9608683,133.5,1.06,한서윤
2025-08-31,경북지점,수신,적금,65571000,48.0,73993775,88.6,1.99,서유진
2025-03-09,경기지점,보험,방카슈랑스,12854000,39.0,17160058,74.9,11.28,강유진
2025-07-09,세종지점,카드,체크카드,5898000,30.0,6037320,97.7,2.62,강지호
2025-07-15,전남지점,여신,소액신용대출,14777000,35.0,14434073,102.4,2.8,박지우
2025-10-27,여의도PB센터,수신,적금,18074000,30.0,20495489,88.2,1.2,홍시우
2025-01-15,인천지점,수신,적금,47205000,31.0,38254884,123.4,2.43,김가은
2025-01-10,본점영업부,카드,신용카드,12498000,42.0,11791435,106.0,1.62,서채원
2025-07-02,본점영업부,카드,신용카드,8306000,,10472703,79.3,3.11,류현우
