대출ID,신청일,대출금액,금리(%),기간(개월),신용등급,지역,연령대,대출목적,연체여부,연체일수,상환상태
LN204883,2024-06-21,1830000,9.08,6,3등급,경기,30대,교육비,N,0,상환중
LN201075,2025-01-17,1260000,14.33,48,4등급,부산,40대,교육비,N,0,상환중
LN205984,2024-03-03,3130000,12.78,48,4등급,부산,40대,기타,N,0,완제
LN202184,2024-05-05,2670000,10.81,24,3등급,광주,20대,주거자금,N,0,정상상환
LN205813,2024-08-17,790000,4.76,48,2등급,대구,40대,생활자금,N,0,완제
LN205102,2024-08-12,5000000,15.63,48,5등급,경기,60대 이상,기타,N,0,상환중
LN202995,2024-06-05,4550000,8.78,60,3등급,울산,30대,주거자금,N,0,상환중
LN204663,2025-04-06,3030000,10.74,12,4등급,경기,20대,생활자금,N,0,정상
LN201006,2025-06-19,3250000,12.16,48,4등급,경북,50대,기타,N,0,정상상환
LN202258,2024-01-16,5620000,17.91,60,6등급,부산,30대,주거자금,Y,37,연체
LN203165,2025-06-11,5760000,10.67,24,4등급,전남,20대,사업자금,N,0,정상
LN204887,2024-08-11,1300000,13.95,12,5등급,경남,40대,기타,N,0,상환중
LN201652,2024-07-09,1390000,4.02,12,1등급,전남,30대,교육비,N,0,정상상환
LN203728,2024-02-04,750000,14.0,36,4등급,전북,50대,교육비,N,0,정상
LN201024,2025-02-15,1010000,19.3,24,7등급,충남,40대,주거자금,N,0,정상상환
LN202611,2025-06-24,12590000,7.26,36,2등급,전북,60대 이상,사업자금,N,0,완제
LN203781,2025-06-07,4820000,6.55,6,1등급,제주,20대,기타,N,0,완제
LN205511,2024-05-08,3000000,11.25,24,4등급,광주,40대,의료비,N,0,정상
LN200865,2024-02-14,3730000,5.28,12,2등급,제주,50대,사업자금,아니오,0,정상상환
LN204761,2024-06-08,6440000,10.91,12,3등급,전남,60대 이상,사업자금,N,0,정상상환
LN204458,2024-06-20,9300000,17.99,24,5등급,충남,40대,채무상환,N,0,상환중
LN200867,2024-05-30,2990000,10.27,12,3등급,세종,20대,기타,N,0,상환중
LN201911,2024-11-29,7610000,6.45,12,1등급,울산,30대,의료비,N,0,정상
LN204389,2025-06-21,2940000,15.08,6,4등급,대구,50대,채무상환,N,0,상환중
LN200190,2024-04-20,1190000,13.58,24,4등급,인천,60대 이상,채무상환,N,0,상환중
LN203198,2024-08-10,4030000,8.5,12,3등급,강원,20대,의료비,N,0,상환중
LN202516,2024-04-09,2980000,8.84,24,3등급,경남,30대,교육비,N,0,상환중
LN205508,2024-10-13,1140000,8.57,60,2등급,인천,50대,교육비,N,0,정상상환
LN202161,2025-02-07,800000,12.45,12,4등급,대전,50대,의료비,N,0,정상
LN203948,2024-07-24,1110000,18.41,24,6등급,대전,30대,채무상환,N,0,상환중
LN205609,2024-04-27,1670000,5.18,12,1등급,인천,20대,의료비,N,0,상환중
LN204423,2024-09-03,2250000,,24,,,50대,,N,0,상환중
LN205314,2024-07-30,590000,19.89,60,6등급,세종,50대,주거자금,N,0,완제
LN202765,2024-05-20,2860000,17.7,36,5등급,경북,20대,생활자금,N,0,상환중
LN205387,2025-04-05,7300000,6.47,48,2등급,세종,40대,기타,N,0,상환중
LN201504,2024-02-06,1080000,15.96,12,5등급,울산,50대,주거자금,Y,55,연체
LN200035,2025-03-15,3370000,19.92,6,7등급,전남,30대,주거자금,N,0,정상
LN204597,2025-01-15,2980000,6.29,48,2등급,대전,30대,주거자금,N,0,상환중
LN203739,2024-05-21,2440000,4.33,36,1등급,경남,30대,주거자금,N,0,상환중
LN204326,2024-04-18,2270000,6.06,36,2등급,대전,60대 이상,사업자금,N,0,상환중
LN202417,2025-05-19,2000000,17.28,24,6등급,인천,20대,의료비,N,0,완제
LN202508,2025-05-14,3820000,16.75,24,5등급,세종,30대,사업자금,Y,44,연체
LN201118,2025-04-09,1980000,11.18,36,4등급,경기,20대,의료비,Y,14,연체
LN200252,2025-05-07,2640000,5.92,60,1등급,충남,40대,주거자금,N,0,상환중
LN204796,2024-10-07,1290000,18.5,36,7등급,울산,30대,생활자금,N,0,정상상환
LN203102,2024-06-14,1950000,10.82,60,4등급,경남,30대,주거자금,아니오,0,정상상환
LN201191,2024-06-06,520000,12.65,12,4등급,경기,20대,의료비,N,0,상환중
LN201736,2024-04-27,3000000,10.13,24,3등급,제주,40대,기타,N,0,정상
LN204519,2024-09-11,9850000,13.02,12,4등급,경기,20대,주거자금,N,0,정상
LN202040,2025-06-03,1180000,8.86,60,3등급,대구,30대,사업자금,N,0,완제
LN205104,2025-04-01,3300000,15.08,12,5등급,울산,50대,교육비,N,0,정상
LN204634,2024-11-15,4710000,10.35,6,3등급,전북,40대,의료비,N,0,정상상환
LN202410,2024-01-09,1210000,13.55,12,4등급,경기,40대,사업자금,N,0,정상상환
LN203059,2024-08-29,4130000,12.2,48,4등급,인천,50대,사업자금,N,0,정상
LN205644,2025-03-10,500000,7.97,60,,,40대,,N,0,정상상환
LN200113,2024-05-25,5610000,7.95,24,2등급,서울,50대,의료비,N,0,정상상환
LN203416,2024-09-30,910000,15.02,36,5등급,강원,30대,기타,N,0,상환중
LN205024,2025-02-01,1110000,20.52,12,7등급,광주,40대,기타,Y,3,연체
LN205138,2024-10-26,3810000,5.58,12,1등급,세종,20대,기타,N,0,정상
LN202683,2024-06-07,760000,16.48,12,5등급,서울,30대,교육비,N,0,정상
LN200084,2025-06-18,2040000,4.85,6,2등급,광주,40대,교육비,N,0,정상
LN204485,2024-10-14,3020000,15.89,6,5등급,제주,30대,기타,N,0,정상상환
LN204355,2025-06-09,2790000,11.63,48,4등급,대구,50대,주거자금,N,0,완제
LN205909,2024-01-24,2050000,11.57,12,3등급,서울,30대,주거자금,N,0,완제
LN200236,2024-11-22,3010000,13.27,24,4등급,울산,20대,교육비,N,0,상환중
LN201511,2024-04-17,7240000,8.41,60,3등급,경기,40대,생활자금,Y,6,연체
LN202453,2024-06-28,4570000,9.41,12,3등급,인천,20대,생활자금,N,0,완제
LN203861,2024-10-30,1260000,10.72,12,3등급,전북,40대,채무상환,N,0,상환중
LN201167,2024-03-31,4550000,17.61,36,6등급,인천,30대,주거자금,N,0,완제
LN202592,2024-08-14,2360000,6.72,36,2등급,충남,50대,생활자금,N,0,완제
LN204215,2024-05-22,1380000,10.64,24,3등급,경북,30대,주거자금,N,0,정상
LN200810,2024-03-22,3590000,14.99,12,5등급,울산,20대,채무상환,N,0,완제
LN202831,2024-10-05,5650000,12.44,48,3등급,부산,30대,생활자금,N,0,상환중
LN205780,2024-05-21,5710000,3.0,24,1등급,충북,30대,생활자금,N,0,상환중
LN202434,2024-08-15,1210000,12.07,60,4등급,서울,50대,교육비,N,0,정상상환
LN205147,2024-04-07,1730000,13.78,24,4등급,경북,20대,교육비,Y,3,연체
LN205686,2024-03-22,4010000,10.96,12,4등급,세종,20대,기타,N,0,상환중
LN202257,2025-03-16,2980000,19.17,24,6,부산,30대,채무상환,N,0,상환중
LN203602,2025-04-25,1610000,6.92,36,1등급,인천,60대 이상,채무상환,N,0,상환중
LN202677,2024-08-23,1310000,7.67,24,3등급,대전,30대,주거자금,N,0,상환중
LN201701,2024-03-16,3750000,7.09,48,1등급,경기,40대,교육비,N,0,상환중
LN200873,2024-05-09,5550000,6.92,6,2등급,경북,50대,기타,N,0,상환중
LN201849,2025-02-17,4540000,5.57,6,1등급,대구,40대,생활자금,N,0,정상
LN200483,2025-04-17,0,15.75,24,5등급,울산,40대,기타,N,0,상환중
LN205867,2024-04-23,4360000,15.76,6,5등급,대전,60대 이상,채무상환,N,0,상환중
LN205410,2024-10-26,3850000,17.94,60,6등급,부산,40대,사업자금,N,0,정상
LN202616,2024-09-20,2080000,14.64,6,5등급,경기,20대,생활자금,Y,4,연체
LN201132,2024-11-29,2150000,11.02,24,3등급,세종,20대,채무상환,N,0,정상상환
LN204149,2024-06-15,2230000,5.96,36,2등급,부산,30대,주거자금,N,0,상환중
LN202737,2024-09-16,2530000,18.14,12,6등급,전북,30대,생활자금,Y,69,연체
LN200940,2024-11-03,730000,8.2,48,2등급,제주,50대,기타,N,0,완제
LN203731,2025-04-25,2900000,8.92,48,3등급,광주,40대,사업자금,N,0,상환중
LN200841,2024-06-09,2520000,12.98,48,4등급,busan,60대 이상,주거자금,N,0,완제
LN202648,2024-01-17,1320000,15.05,24,5등급,경기,40대,주거자금,N,0,상환중
LN204594,2025-03-12,2360000,6.59,12,1등급,충남,20대,의료비,N,0,정상
LN205229,2024-03-18,5520000,9.5,24,3등급,경북,40대,기타,N,0,상환중
LN202032,2024-12-16,3330000,16.08,12,5등급,울산,50대,기타,N,0,완제
LN203218,2025-03-02,13340000,10.04,12,3등급,세종,30대,의료비,N,0,상환중
LN205205,2024-02-17,1100000,5.53,12,2등급,전북,20대,의료비,N,0,상환중
LN202333,2024-07-23,1080000,20.02,24,7등급,광주,30대,사업자금,N,0,정상상환
LN205328,2024-02-28,1190000,6.44,6,1등급,서울,40대,기타,N,0,완제
LN204390,2024-08-30,6920000,16.46,48,5등급,강원,60대 이상,주거자금,N,0,정상상환
LN204097,2025-06-24,5090000,19.84,12,6등급,세종,20대,기타,Y,68,연체
LN202878,2024-01-17,2840000,6.25,12,2등급,울산,50대,의료비,N,0,완제
LN201374,2024-12-29,4970000,15.65,12,5등급,부산,40대,생활자금,N,0,상환중
LN202347,2024-08-29,1820000,7.37,36,2등급,서울,50대,사업자금,N,0,상환중
LN202888,2024-12-01,2010000,19.16,60,6등급,전북,20대,사업자금,N,0,완제
LN201738,2024-01-15,1690000,16.9,24,5등급,부산광역시,50대,의료비,N,0,상환중
LN200081,2024-01-12,4870000,15.6,24,5등급,경북,40대,교육비,N,0,완제
LN201128,2024-12-25,1390000,7.73,36,2등급,경기,20대,주거자금,N,0,정상
LN205300,2024-03-29,1170000,15.8,60,5등급,세종,30대,채무상환,N,0,정상
LN205915,2024-06-18,950000,4.97,24,1등급,충북,40대,의료비,N,0,상환중
LN201990,2025-05-26,2470000,13.77,24,4등급,충남,60대 이상,사업자금,N,0,상환중
LN204079,2025-06-16,2830000,14.73,24,5등급,경남,30대,사업자금,N,0,상환중
LN204809,2024-08-07,5910000,8.72,24,3등급,세종,60대 이상,사업자금,N,0,상환중
LN202453,2024-06-28,4570000,9.41,12,3등급,인천,20대,생활자금,N,0,완제
LN205082,2024-03-10,1800000,13.54,60,5등급,제주,40대,기타,N,0,정상
LN200530,2025-03-18,3360000,11.52,60,3등급,제주,20대,교육비,N,0,완제
LN203677,2025-06-11,3490000,18.38,60,7등급,충남,60대 이상,의료비,Y,1,연체
LN200981,2024-12-30,1150000,18.31,48,6등급,대구,20대,주거자금,N,0,상환중
LN203095,2024-02-18,1180000,19.43,12,6등급,부산,40대,사업자금,N,0,완제
LN200160,2024-02-20,2400000,6.72,24,1등급,울산,40대,기타,N,0,상환중
LN203411,2025-05-29,3390000,19.77,12,6등급,제주,40대,기타,N,0,상환중
LN203254,2024-09-06,710000,11.3,12,4등급,세종,30대,채무상환,N,0,완제
LN202535,2024-04-12,3220000,12.06,48,3등급,충남,20대,교육비,N,0,상환중
LN201546,2025-02-24,1490000,12.27,12,4등급,충북,20대,사업자금,N,0,상환중
LN204066,2024-03-05,6540000,7.41,24,2등급,세종,30대,생활자금,N,0,상환중
LN203487,2024-10-03,4980000,20.03,12,7등급,경북,20대,채무상환,N,0,상환중
LN204429,2025-04-09,2030000,6.7,36,1등급,전남,60대 이상,생활자금,N,0,정상상환
LN205368,2024-09-21,1770000,10.32,24,4등급,충남,30대,의료비,N,0,상환중
LN203553,2025-02-11,2810000,10.16,12,3등급,경남,20대,사업자금,N,0,상환중
LN200544,2024-01-07,5800000,8.9,6,3등급,제주,20대,사업자금,N,0,상환중
LN202792,2025-02-27,1950000,9.27,6,3등급,대구,30대,주거자금,N,0,정상상환
LN202470,2024-10-01,1280000,14.21,12,5등급,강원,30대,사업자금,N,0,완제
LN201952,2024-06-08,2230000,16.54,48,5등급,광주,20대,채무상환,Y,66,연체
LN202074,2024-08-17,1400000,15.42,60,5등급,경기,20대,주거자금,N,0,정상
LN201108,2024-07-30,1360000,5.56,12,1등급,전남,40대,주거자금,N,0,상환중
LN204623,2024-05-25,2970000,18.13,12,6,대전,30대,생활자금,Y,65,연체
LN200811,2024-07-12,1900000,9.35,36,3등급,전남,30대,기타,N,0,정상
LN204445,2025-03-29,2400000,11.73,12,4등급,세종,20대,사업자금,N,0,정상상환
LN202141,2024-06-16,2730000,7.17,36,2등급,경북,30대,교육비,N,0,정상상환
LN204819,2025-01-16,2830000,15.04,24,5등급,제주,50대,기타,N,0,정상
LN202662,2024-04-10,1660000,14.43,36,5등급,전북,20대,의료비,N,0,상환중
LN205408,2025-06-16,1480000,,60,,,20대,,N,0,상환중
LN205556,2024-08-24,6060000,13.18,24,4등급,제주,20대,교육비,N,0,정상
LN200357,2024-11-23,3640000,6.56,6,2등급,경남,60대 이상,교육비,N,0,정상상환
LN202756,2024-01-26,2130000,10.48,6,4등급,울산,40대,교육비,N,0,상환중
LN201421,2024-11-02,780000,13.81,60,5등급,경기 ,30대,생활자금,N,0,상환중
LN202924,2025-04-01,1140000,16.79,24,5등급,인천,20대,채무상환,N,0,정상
LN204350,2024-07-05,840000,10.86,12,3등급,부산,40대,채무상환,N,0,완제
LN205423,2025-06-07,3070000,19.33,36,7등급,충남,20대,채무상환,Y,122,연체
LN204064,2024-06-03,7540000,8.5,12,1등급,전북,30대,의료비,N,0,완제
LN202740,2025-02-03,2090000,17.31,36,6등급,세종,20대,주거자금,Y,14,연체
LN201152,2025-03-01,500000,17.89,60,6등급,서울,40대,사업자금,N,0,상환중
LN205830,2025-04-15,2820000,8.47,60,3등급,경북,50대,사업자금,N,0,상환중
LN205768,2024-04-03,2040000,21.01,12,7등급,충남,40대,주거자금,N,0,정상상환
LN200920,2024-02-20,1990000,15.62,6,5등급,세종,30대,생활자금,N,0,정상
LN202759,2025-04-09,3620000,15.66,48,5등급,충북,50대,채무상환,N,0,완제
LN205928,2025-04-03,800000,11.54,24,4등급,광주,20대,의료비,N,0,정상상환
LN202446,2024-04-06,1470000,16.34,36,5등급,울산,60대 이상,생활자금,N,0,정상
LN205826,2024-06-23,1780000,8.87,48,3등급,제주,30대,사업자금,N,0,상환중
LN200356,2024-01-24,1240000,7.9,12,3등급,제주,40대,주거자금,N,0,정상
LN201578,2024-09-23,2230000,17.33,36,6등급,경기,40대,교육비,Y,14,연체
LN202704,2024-05-29,4100000,5.04,12,2등급,대구,20대,주거자금,N,0,상환중
LN202496,2024-12-25,2220000,4.29,48,2등급,대구,20대,교육비,N,0,정상상환
LN201848,2024-10-01,3570000,6.98,36,1등급,전북,30대,생활자금,아니오,0,상환중
LN203457,2025-04-20,3350000,19.2,48,7등급,전북,60대 이상,생활자금,Y,135,연체
LN204259,2024-08-27,1450000,11.18,24,4등급,전북,20대,생활자금,N,0,정상
LN204485,2024-10-14,3020000,15.89,6,5등급,제주,30대,기타,N,0,정상상환
LN201080,2025-02-21,2480000,18.1,12,6등급,대전,30대,생활자금,N,0,상환중
LN202953,2024-10-26,3570000,15.82,60,6등급,인천,40대,생활자금,N,0,정상상환
LN201423,2024-11-28,2120000,14.52,6,5등급,전북,40대,의료비,N,0,상환중
LN205679,2025-01-05,1590000,8.51,24,2등급,울산,30대,생활자금,N,0,정상
LN202862,2024-06-09,4260000,3.34,60,1등급,대전,40대,기타,N,0,상환중
LN204947,2025-06-09,2460000,8.07,24,3등급,충남,20대,사업자금,N,0,정상
LN203106,2025-04-09,1480000,3.78,36,1,울산,40대,채무상환,N,0,상환중
LN200533,2025-05-16,640000,20.57,36,7등급,경북,50대,생활자금,N,0,상환중
LN202099,2024-04-18,1230000,14.46,60,5등급,대전,40대,채무상환,N,0,정상상환
LN203989,2024-04-04,2320000,8.09,36,2등급,,30대,,N,0,완제
LN200853,2024-02-24,1130000,9.8,12,4등급,전북,40대,채무상환,N,0,정상상환
LN202733,2024-02-12,1010000,15.64,12,5등급,인천,40대,의료비,N,0,정상상환
LN201215,2024-03-27,4270000,17.53,36,5등급,전북,20대,생활자금,N,0,상환중
LN203730,2024-06-30,730000,9.75,24,3등급,인천,50대,기타,N,0,상환중
LN205140,2024-10-05,1500000,8.7,6,3등급,세종,40대,교육비,N,0,정상
LN203123,2024-11-02,1960000,10.95,12,4등급,경남,60대 이상,기타,N,0,정상
LN200616,2024-08-17,1160000,8.06,36,3등급,전북,30대,생활자금,N,0,완제
LN202377,2024-05-22,1440000,16.54,24,5등급,대구,30대,교육비,N,0,상환중
LN200028,2025-02-14,2040000,13.41,12,4등급,경북,60대 이상,사업자금,N,0,상환중
LN202113,2025-02-10,1260000,18.51,12,6등급,제주,50대,생활자금,Y,116,채무불이행
LN204076,2024-09-02,3310000,5.61,60,1등급,부산,30대,채무상환,N,0,정상상환
LN203791,2025-06-15,2970000,7.5,6,2등급,제주,40대,주거자금,N,0,정상
LN202582,2024-11-17,2230000,5.26,48,1등급,충남,50대,생활자금,N,0,정상
LN204262,2024-03-06,970000,11.86,60,3등급,대전,40대,생활자금,N,0,완제
LN202153,2025-06-07,6690000,18.15,12,7등급,전북,50대,기타,N,0,상환중
LN200355,2024-05-18,1100000,7.62,24,2등급,충남,50대,생활자금,N,0,정상
LN202190,2024-12-14,10450000,10.06,12,4등급,광주,20대,주거자금,N,0,상환중
LN205892,2024-12-08,1010000,14.87,36,5등급,광주,40대,사업자금,Y,6,연체
LN205963,2025-04-22,730000,11.22,12,5등급,경북,40대,채무상환,N,0,정상상환
LN203359,2024-12-05,5720000,6.84,12,2등급,인천,20대,생활자금,N,0,상환중
LN202249,2024-06-14,6200000,5.21,6,1등급,세종,30대,의료비,N,0,상환중
LN202661,2025-02-16,3730000,19.25,12,7등급,대전,50대,채무상환,N,0,상환중
LN203643,2025-03-07,1140000,12.28,24,4,충남,40대,주거자금,Y,24,연체
LN200283,2024-07-17,2250000,16.8,6,6등급,대전,50대,생활자금,N,0,상환중
LN202987,2024-11-14,6820000,12.07,12,4등급,광주,30대,생활자금,N,0,정상상환
LN205306,2024-11-28,7340000,10.39,6,3등급,부산,30대,주거자금,N,0,상환중
LN204200,2024-08-05,5800000,15.41,12,5등급,세종,30대,사업자금,N,0,상환중
LN203289,2025-05-18,1120000,16.95,36,5등급,세종,20대,주거자금,N,0,정상상환
LN203310,2024-07-10,1820000,19.18,48,6등급,대전,40대,주거자금,N,0,상환중
LN200348,2025-06-20,6040000,8.62,12,3등급,서울,40대,기타,N,0,정상상환
LN205837,2024-02-10,3200000,16.51,6,5등급,경기,30대,사업자금,N,0,정상상환
LN201704,2025-04-23,570000,5.49,6,1등급,서울,40대,채무상환,N,0,상환중
LN200319,2024-03-20,1420000,12.31,12,4등급,전북,20대,의료비,N,0,정상상환
LN200938,2024-02-25,2970000,17.93,6,7등급,경남,40대,기타,Y,1,연체
LN201394,2024-08-02,2610000,16.46,24,5등급,울산,50대,기타,N,0,상환중
LN204968,2025-03-08,1400000,12.27,24,4등급,충북,30대,기타,N,0,완제
LN202870,2024-05-25,2570000,8.95,36,3등급,울산,20대,생활자금,N,0,상환중
LN202406,2024-04-06,510000,5.78,24,1등급,대전,40대,주거자금,N,0,정상
LN200107,2024-05-21,4250000,4.71,24,1등급,전남,40대,사업자금,N,0,상환중
LN202243,2025-02-21,2090000,7.15,48,2등급,제주,50대,기타,N,0,정상
LN200694,2024-08-22,3980000,17.75,24,6등급, 서울,30대,의료비,N,0,정상상환
LN204511,2024-09-11,1300000,10.88,48,3등급,충북,40대,사업자금,N,0,상환중
LN201548,2024-07-02,5310000,7.25,24,2등급,전북,30대,주거자금,N,0,완제
LN200047,2024-06-30,6370000,13.01,24,4등급,전북,30대,의료비,N,0,정상
LN200214,2024-04-13,1010000,7.59,60,2등급,충북,20대,주거자금,N,0,정상상환
LN205586,2024-11-24,2140000,12.4,48,4등급,전남,20대,주거자금,Y,64,연체
LN202944,2024-10-08,5090000,5.97,36,2등급,울산,20대,사업자금,N,0,정상
LN201350,2025-06-09,2900000,9.59,24,3등급,충북,40대,주거자금,N,0,정상상환
LN204112,2024-09-10,6680000,11.29,24,4등급,경남,20대,생활자금,N,0,정상
LN204530,2024-09-09,760000,10.12,36,3등급,울산,40대,채무상환,N,0,상환중
LN201498,2024-04-23,7980000,10.43,12,4등급,충북,20대,주거자금,N,0,완제
LN202587,2024-05-31,2040000,11.87,48,4등급,인천,20대,생활자금,N,0,완제
LN201621,2024-03-24,2090000,6.97,12,2등급,충남,40대,교육비,N,0,상환중
LN200030,2024-08-12,3450000,7.02,12,1등급,인천,60대 이상,기타,N,0,완제
LN205320,2024-05-12,1700000,8.47,36,3등급,세종,60대 이상,사업자금,N,0,상환중
